"idstd","id","a4a","a6a","a2","a3b","a3c","a3","a13","a4b","a0","a3a","a6b","a14d","a14m","a14y","a14h","a14min","a12","a1","a1a","a7","a7a","a7b","a7c","a11","a9","b1","b1x","b3","b2a","b2b","b2c","b2d","b4","b4a","b5","b6","b6a","b6b","b7","b7a","b8","b8x","c3","c4","c5","c6","c7","c8a","c8b","c9a","c9b","c10","c11","c12","c13","c14","c15","c16","c17","c22a","c22b","c30a","c30b","d1a1a","d1a1x","d1a2","d1a3","d2","d2x","n3","d3a","d3b","d3c","d4","d5a","d6","d7","d8","d10","d11","d12a","d12b","d13","d14","d15a","d30a","d30b","e1","e2b","e6","e11","e30","AFe31","AFe32","AFe33a","AFe33b","AFe33c","AFe33d","AFe33e","AFe33f","AFe33g","AFe33gx","AFe34","h1","h2","h3x","h4x","h5","h6x","h7x","h8","h9","f1","f2","g6a","g6b","g6c","g1a","g1b","g1c","g2","g3","g4","g5a","g5b","g5bx","g30a","i1","i2a","i2b","i3","i4a","i4b","i30","k1c","k2c","k3a","k3bc","k3e","k3f","k3hd","AFk3a","k4","n5a","n5b","k5a","k5a1","k5i","k5i1","k5bc","k5bc1","k5e","k5e1","k5f","k5f1","AFk5hdj_a1","AFk5hdj_a1_1","AFk5hdj_a2","AFk5hdj_a2_1","AFk5e2","k4b","n5c","n5d","k6","k7","k8","k9","mc1","k10","k11","k13","k14a","k14b","k14c","k14d","k14e","k15a","k15b","k15c","k15d","k16","k17","k20a1","k21","k30","MMs1","MMs1a","MMs2","MMs3","MMs4","MMs5","MMs6","MMs7","MMs8","MMs9","MMs10","MMs11a","MMs11b","MMs11c","MMs11d","MMs11e","MMs11f","mc2","mc3","mc4","mc4x","mc5","mc6","mc6x","h7a","j2","j3","j4","j5","j6a","j6","j7a","j7b","j10","j11","j12","j13","j14","j15","j30a","j30b","j30c","j30e","j30f","h30","l1","l2","l3a","l3b","l4a1","l4a2","l4b","l5a","l5b","l5","l6","l6a","l8","l9b","l10","l11a","l11a1","l11b","l11b1","AFl11a","AFl11b","AFl11c","AFl11d","AFl11e","AFl11f","AFl11g","AFl12","AFl13a","AFl13b","AFl13c","AFl13d","AFl13e","AFl13x","AFl14a1x","AFl14d1","AFl14a2x","AFl14d2","AFl14a3x","AFl14d3","l30a","l30b","m1a","n2a","n2e","n2b","n2i","n2p","n6a","n7a","a15a1ax","a15a2a","a15a3","a15a1bx","a15a2b","a15b3","a15a1cx","a15a2c","a15c3","a15d","a15m","a15y","a15h","a15min","a16","a17","a18","a19h","a19m","stratificationregioncode","stratificationsizecode","stratificationsectorcode","stratificationpanelcode","wstrict","wmedian","wweak","strata"
619682,981,2,1,3,2,1,3,6791,23,1,3,1,6,8,2017,17,6,5288,87,2,2,NA,NA,NA,NA,NA,3,"",100,100,0,0,0,2,NA,2002,1,2,2011,15,2,2,"",1,7,2,1,0,NA,NA,2,NA,1,20,2,NA,NA,2,NA,NA,2,2,1,0,1,"Manufacture Of Refined Petroleum Products: Gasoline And Fuels Oils",2320,90,97500,"Ninety Seven Thousand Five Hundred",60000,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,3,1,1,11,2,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,"",1,1,2,"Rubber Bow,","Completely New",2,"","",2,NA,100,91,100,0,0,100,0,0,1,7,2,NA,NA,"",0,1,11,NA,2,NA,NA,1,0,0,100,0,0,0,0,NA,1,9000,100000,0,NA,70,NA,30,NA,0,NA,0,NA,0,NA,0,NA,NA,2,NA,NA,1,2,1,1,NA,2016,30000,1,1,2,2,1,2,137000,1,137000,2,1,NA,1,2,1,1,9,5,2,NA,2,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,2,NA,NA,"",NA,6,"Sometimes The Amount Requested Are Not Available",1,5,1,4,1,1,15,5,NA,1,14,1,2,NA,NA,1,1,1,0,4,4,18,10,12,6,2,2,8,1,1,NA,0,NA,NA,90,2,NA,NA,NA,NA,1,1,1,1,1,0,0,2,NA,NA,NA,NA,NA,"","-7",NA,"-7",NA,"-7",NA,1,1,4,8040,9000,1200,NA,20000,9000,9000,"Chief Executive Officer",15,1,"",NA,NA,"",NA,NA,6,8,2017,19,40,1,4,1,NA,NA,3,1,2,0,9.30649757385254,9.70035266876221,21.6865844726562,20
619683,990,2,1,1,1,1,3,5400,31,1,1,1,24,8,2017,16,29,5641,87,2,1,25,2,NA,NA,1,4,"",50,50,50,0,0,2,NA,2003,6,1,2003,15,2,2,"",1,7,2,2,NA,NA,NA,NA,NA,1,25,1,10,1,2,NA,NA,1,1,1,1,1,"Manufacture Of Electrical Apparatus",3120,75,87000,"Eighty Seven Thousands",22000,50,10,40,7,1,1,2,2015,5,0,75,25,1,5,1,1,3,1,6,2,1,3,1,1,1,1,2,2,2,2,2,"",1,2,NA,"","",2,"","",2,NA,5,8,0,100,0,0,100,0,2,NA,NA,NA,NA,"",3,1,5,NA,2,NA,NA,1,25,5,50,0,0,0,50,NA,1,800,1500,100,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,1,900,6500,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,NA,NA,"",NA,5,"",4,0,1,3,2,1,5,5,NA,2,NA,NA,2,NA,NA,1,1,1,1,1,1,11,7,6,5,2,2,2,0,0,NA,0,NA,NA,2,2,NA,NA,NA,NA,1,1,1,0,0,0,0,2,NA,NA,NA,NA,NA,"","El Don University",3,"University Of Liberia",4,"",NA,1,1,7,8700,5000,1000,NA,15700,40000,10000,"Manager",8,1,"",NA,NA,"",NA,NA,24,8,2017,17,25,1,1,3,0,55,1,1,2,0,26.2780990600586,33.096492767334,79.7329025268555,3
619684,1032,2,3,1,1,1,3,5400,45,3,1,2,17,9,2017,12,4,5641,87,2,2,NA,NA,NA,NA,NA,4,"",50,0,100,0,0,2,NA,2002,2002,1,2002,20,2,2,"",1,7,1,2,NA,NA,NA,NA,NA,1,50,1,10,1,NA,NA,NA,2,2,1,1,4,"Roads",4520,100,200000,"Two Hundred Thousand",98000,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,0,1,NA,NA,NA,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,"",1,2,NA,"","",2,"","",2,NA,NA,NA,0,100,0,0,100,0,1,7,2,NA,NA,"",3,1,25,NA,2,NA,NA,1,0,25,100,0,0,0,0,NA,1,5000,5000,100,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,1,400,9000,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,NA,NA,"",NA,3,"",3,0,1,2,2,1,2,5,NA,2,NA,NA,2,NA,NA,1,1,1,1,1,1,20,18,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,18,1,NA,NA,NA,NA,1,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,"","-7",NA,"-7",NA,"-7",NA,1,1,2,25000,NA,5000,NA,NA,NA,NA,"Supervisor",20,1,"",NA,NA,"",NA,NA,17,9,2017,12,52,1,1,1,NA,NA,1,3,2,0,1.17578399181366,1.27518951892853,4.72625398635864,11
619685,1256,1,1,1,1,1,3,5400,51,3,1,1,24,8,2017,14,46,5641,87,2,2,NA,NA,NA,NA,NA,3,"",100,100,0,0,0,1,100,2007,6,2,2008,12,1,2,"",1,7,2,2,NA,NA,NA,NA,NA,1,50,2,NA,NA,NA,NA,NA,2,2,1,0,3,"Wholesaler Of Drinks",5122,75,11200,"Eleven Thousands Two Hundreds",6000,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,1,1,NA,NA,NA,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,"",0,1,2,"Coffee Drinks","Completely New",2,"","",2,NA,NA,NA,0,100,0,0,100,0,1,14,1,NA,NA,"",3,2,NA,NA,2,NA,NA,1,25,30,50,0,0,0,50,NA,1,400,1000,75,NA,0,NA,0,NA,0,NA,0,NA,0,NA,25,NA,NA,1,350,800,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,2,3,1,5,1,2,NA,2,NA,1,5,1,5,NA,NA,NA,NA,NA,NA,1,1,5,"",1,NA,"",1,2,1,3,2,2,NA,2,NA,2,NA,NA,2,NA,NA,1,1,1,1,1,1,10,7,NA,NA,NA,NA,NA,NA,NA,6,10,6,5,50,1,NA,NA,NA,NA,1,0,0,1,0,0,0,2,NA,NA,NA,NA,NA,"","University Of Liberia",4,"St Clements University College",3,"University Of Liberia",3,1,1,2,1120,NA,3000,NA,NA,NA,NA,"Manager",12,2,"",NA,NA,"",NA,NA,24,8,2017,15,39,1,1,1,NA,NA,1,1,1,0,6.68516159057617,8.31505870819092,15.095929145813,1
619686,1392,1,2,1,1,1,2,6791,25,1,1,2,27,7,2017,16,17,3048,87,2,2,NA,NA,NA,NA,NA,3,"",100,0,0,0,100,2,NA,2011,48,1,2011,20,2,2,"",1,30,2,2,NA,NA,NA,NA,NA,1,100,2,NA,NA,2,NA,NA,1,1,3,0,1,"Film Plastic Production",2520,100,40000,"Forty Thousands",10000,100,0,0,NA,NA,NA,NA,NA,-7,NA,0,100,1,6,2,0,0,1,2,1,2,0,1,2,NA,NA,NA,NA,NA,NA,NA,"",0,1,1,"We Started Making Film Plastic Differentlying For The Commercial Market.","Nothing Similar",2,"","",2,NA,10,132,0,100,0,0,100,0,2,NA,NA,NA,NA,"",0,1,20,NA,2,NA,NA,0,50,50,70,0,0,0,30,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,1,1,1,2,2,2,NA,2,NA,2,NA,1,1,NA,NA,NA,NA,NA,NA,2,NA,NA,"",NA,3,"",2,10,1,4,2,2,NA,NA,0,2,NA,NA,2,NA,NA,0,0,0,0,0,0,29,15,26,3,26,0,0,0,0,NA,0,NA,NA,50,1,80,NA,20,NA,1,1,0,1,0,0,1,2,NA,NA,NA,NA,NA,"","-7",NA,"-7",NA,"-7",NA,1,0,12,3100,6000,1000,NA,12100,400000,300000,"Assistant Manager",4,1,"",NA,NA,"",NA,NA,27,7,2017,17,26,1,1,1,NA,NA,1,2,1,0,1.26498651504517,1.71141803264618,2.45976161956787,5
619687,1485,1,1,2,2,2,5,6791,15,1,2,1,3,8,2017,14,58,2527,87,2,1,-9,2,NA,NA,1,3,"",100,100,0,0,0,1,100,2013,3,1,2013,4,1,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,1,100,2,NA,NA,2,NA,NA,2,2,2,-7,1,"Frozen Food",1541,100,15000,"Fifteen Thousand",12000,100,0,0,NA,NA,NA,NA,NA,0,0,30,70,2,NA,NA,0,0,1,0,2,1,0,1,1,2,2,1,2,2,2,2,"",1,2,NA,"","",2,"","",2,NA,100,72,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,1,3,NA,2,NA,NA,0,100,20,0,0,0,100,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,6,NA,2,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,NA,NA,"",NA,1,"",-9,1,1,2,-9,2,NA,1,NA,2,NA,NA,2,NA,NA,0,0,0,-7,0,-7,10,3,5,5,2,2,1,1,0,NA,8,0,1,-9,2,NA,NA,NA,NA,1,-7,-7,-7,-7,-7,-7,2,NA,NA,NA,NA,NA,"","-7",NA,"-7",NA,"-7",NA,0,0,1,3200,1300,1000,NA,5500,3000,4000,"Manager",5,1,"",NA,NA,"",NA,NA,3,8,2017,15,36,2,2,1,NA,NA,2,4,1,0,1.38172364234924,1.27010977268219,1.59215176105499,15
619688,1489,1,2,1,1,1,2,5400,24,1,1,1,31,8,2017,17,52,3409,87,2,2,NA,NA,NA,NA,NA,3,"",100,100,0,0,0,2,NA,2015,15,1,2015,2,2,2,"",1,2,1,1,1,3,41,NA,300,2,NA,1,1,1,2,NA,NA,1,1,0,2,1,"Natural Palm Kernan Oil",2422,100,120000,"One Hundred Twenty Thousand",-7,50,0,50,1,2,0,0,2016,0,0,75,25,1,5,2,1,2,2,-9,2,1,0,1,1,2,1,2,2,2,2,2,"",1,1,1,"The Establishment Created All Size Of Bottles For The Karnel Oil","Completely New",1,"They Recruited High Schools Student And Train They For Marketing","Completely New",1,15000,85,48,0,100,0,0,100,0,2,NA,NA,NA,NA,"",0,2,NA,NA,1,NA,1200,0,25,50,0,100,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,1,1,NA,2015,-8,-9,NA,NA,NA,NA,NA,NA,1,-8,1,2,1,NA,1,1,1,1,3,1,50,2,NA,2,NA,1,25,NA,NA,NA,NA,NA,NA,2,NA,NA,"",NA,5,"",1,2,1,7,1,2,NA,NA,0,1,1,2,1,1,2,3,4,3,0,3,2,19,-7,16,3,-9,-9,-9,-9,-9,NA,0,NA,NA,-9,1,NA,10,NA,0,1,1,1,1,1,1,1,2,NA,NA,NA,NA,NA,"","Cuttinton University",4,"African Methodist Episcopal Zion University",4,"University Of Liberia",4,1,0,13,25000,6000,1000,NA,52000,2500,6800,"Accountant",1,1,"",NA,NA,"",NA,NA,31,8,2017,20,54,1,1,3,3,0,1,2,1,0,1.26498651504517,1.71141803264618,2.45976161956787,5
619689,1494,1,2,1,2,1,3,5400,51,3,1,1,13,7,2017,14,27,3358,87,2,2,NA,NA,NA,NA,NA,3,"",100,100,0,0,0,2,NA,-9,-9,1,-9,-9,1,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,1,100,2,NA,NA,NA,NA,NA,2,2,3,0,3,"Mineral Water",5139,100,40500,"Forty Thousand Five Hundred",25000,100,0,0,NA,NA,NA,NA,NA,0,10,100,0,NA,NA,NA,3,0,NA,NA,NA,2,0,2,2,NA,NA,NA,NA,NA,NA,NA,"",1,2,NA,"","",2,"","",2,NA,NA,NA,100,0,0,100,0,0,2,NA,NA,NA,NA,"",0,2,NA,NA,2,NA,NA,2,0,0,100,0,0,0,0,NA,1,3500,0,100,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,2,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,1,2,2,NA,NA,"",NA,5,"",2,20,1,4,2,2,NA,0,NA,2,NA,NA,1,21,2,0,0,0,0,0,0,8,6,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,4,2,NA,NA,NA,NA,1,1,1,1,1,1,1,1,2,2,1,2,2,"","",NA,"",NA,"",NA,0,1,15,1200,NA,155,NA,NA,NA,NA,"Manager",3,2,"",NA,NA,"",NA,NA,13,7,2017,15,12,1,2,3,1,0,1,2,1,0,1.26498651504517,1.71141803264618,2.45976161956787,5
619690,1680,2,2,2,2,1,3,5400,45,3,2,2,15,7,2017,14,42,3358,87,2,2,NA,NA,NA,NA,NA,3,"",100,100,0,0,0,2,NA,2011,21,1,2011,8,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,2,2,0,1,4,"Contractual Services In Civil Engineering",4520,100,60000,"Sixty Thousand",34000,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,3,0,NA,NA,NA,1,0,1,1,1,2,1,2,2,2,2,"",0,2,NA,"","",2,"","",2,NA,NA,NA,0,0,100,0,0,100,2,NA,NA,NA,NA,"",0,2,NA,NA,2,NA,NA,0,0,0,100,0,0,0,0,NA,1,1000,600,100,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,NA,1,1500,0,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,7,NA,1,3,1,5,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"",NA,6,"I Am Not Yet Ready",2,-9,1,1,2,2,NA,0,NA,2,NA,NA,1,7,2,2,2,0,0,0,0,80,34,NA,NA,NA,NA,NA,NA,NA,0,30,10,1,2,1,NA,NA,NA,NA,0,1,1,0,1,0,0,2,NA,NA,NA,NA,NA,"","University Of Liberia ( Ul)",4,"",NA,"",NA,0,2,15,6000,NA,2000,NA,NA,NA,NA,"General Manager",8,1,"",NA,NA,"",NA,NA,15,7,2017,15,19,1,2,1,NA,NA,2,5,2,0,3.26131415367126,3.2691285610199,7.45777940750122,17
619691,1696,2,2,1,2,1,2,5400,51,3,2,1,11,8,2017,19,29,5154,87,2,1,4,2,NA,NA,1,3,"",100,0,100,0,0,2,NA,2012,5,1,2012,10,2,2,"",1,60,1,1,5,24,0,20,NA,2,NA,2,NA,NA,NA,NA,NA,2,2,3,3,3,"Wholesale Of Food, Beverages And Tobacco",5122,55,10500,"Ten Thousand Five Hundred",6580,100,0,0,NA,NA,NA,NA,NA,-7,NA,0,100,2,NA,NA,3,3,NA,NA,NA,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,"",0,2,NA,"","",2,"","",2,NA,NA,NA,0,100,0,0,100,0,1,9,1,NA,NA,"",3,2,NA,NA,2,NA,NA,3,0,50,50,50,0,0,0,NA,1,600,2500,50,NA,0,NA,50,NA,0,NA,0,NA,0,NA,0,NA,NA,1,600,2500,1,2,1,1,NA,2015,5000,1,2,2,2,1,1,7000,1,5000,2,2,1,NA,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,NA,NA,"",NA,1,"",1,20,2,NA,NA,2,NA,25,NA,2,NA,NA,1,10,1,3,3,3,3,3,3,7,5,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,-9,2,NA,NA,NA,NA,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,"","",NA,"",NA,"",NA,3,3,12,3500,NA,500,NA,NA,NA,NA,"Manager",5,1,"",NA,NA,"",NA,NA,11,8,2017,20,30,1,1,1,NA,NA,1,2,2,0,13.1674833297729,18.0387992858887,34.403736114502,7
619692,1833,1,1,2,2,1,3,5400,51,3,2,1,15,7,2017,12,35,3358,87,2,1,-9,2,NA,NA,1,2,"",-9,100,0,0,0,2,NA,-9,-9,1,-9,7,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,1,100,1,-9,1,NA,NA,NA,1,2,4,0,3,"Frozen Food",5122,100,55500,"Fifty Five Thousand Five Hundred",-7,100,0,0,NA,NA,NA,NA,NA,0,-9,90,10,2,NA,NA,1,0,NA,NA,NA,2,0,1,2,NA,NA,NA,NA,NA,NA,NA,"",1,2,NA,"","",2,"","",2,NA,NA,NA,0,100,0,0,100,0,2,NA,NA,NA,NA,"",3,1,NA,840,2,NA,NA,2,0,-9,100,0,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,NA,NA,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,2,2,2,-9,-9,-9,"",1,NA,"",3,-9,1,4,1,2,NA,-9,NA,1,-9,1,1,-9,1,2,1,0,0,3,0,9,6,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,-9,2,NA,NA,NA,NA,1,1,1,1,0,0,0,2,NA,NA,NA,NA,NA,"","-7",NA,"-7",NA,"-7",NA,0,1,8,6000,NA,13860,NA,NA,NA,NA,"Branch Manager",5,1,"",NA,NA,"",NA,NA,15,7,2017,13,14,1,2,3,0,45,2,4,1,0,1.38172364234924,1.27010977268219,1.59215176105499,15
619693,1886,1,1,3,2,1,4,6791,45,3,3,1,8,8,2017,19,12,5288,87,2,2,NA,NA,NA,NA,NA,3,"",100,100,0,0,0,2,NA,2009,9,1,2009,8,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,2,2,0,3,4,"Cement Blocks",4520,100,6590,"Six Thousand Five Hundred Ninety",2300,100,0,0,NA,NA,NA,NA,NA,-7,NA,-9,-9,2,NA,NA,3,1,NA,NA,NA,1,4,2,2,NA,NA,NA,NA,NA,NA,NA,"",1,2,NA,"","",2,"","",2,NA,NA,NA,0,100,0,0,100,0,2,NA,NA,NA,NA,"",4,2,NA,NA,2,NA,NA,0,50,10,50,0,0,50,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,NA,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,NA,NA,"",NA,1,"",1,2,1,2,2,2,NA,0,NA,2,NA,NA,2,NA,NA,4,3,3,0,4,4,9,4,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,75,2,NA,NA,NA,NA,0,0,1,1,1,0,0,2,NA,NA,NA,NA,NA,"","-7",NA,"-7",NA,"-7",NA,1,0,1,1000,NA,500,NA,NA,NA,NA,"Chief Executive Officer",9,1,"",NA,NA,"",NA,NA,8,8,2017,20,0,1,4,1,NA,NA,3,1,1,0,3.7034957408905,3.8122251033783,6.4227499961853,18
619694,1887,1,1,2,2,1,3,5400,51,3,2,1,2,8,2017,15,24,7312,87,2,1,20,2,NA,NA,1,4,"",35,0,100,0,0,2,NA,2011,3,1,2010,7,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,1,100,2,NA,NA,NA,NA,NA,2,2,4,1,3,"Wholesale Of Food, Beverages And Tobacco",5122,100,90260,"Ninety Thousand Two Hundred Sixty",58900,60,25,15,NA,NA,NA,NA,2011,0,0,0,100,1,10,NA,3,3,NA,NA,NA,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,"",1,2,NA,"","",2,"","",2,NA,NA,NA,0,100,0,0,100,0,2,NA,NA,NA,NA,"",3,1,10,NA,2,NA,NA,1,0,0,75,25,0,0,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,NA,1,2,1,5,2,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,3,"",2,NA,"",2,1,1,1,2,2,NA,NA,0,1,15,2,2,NA,NA,2,2,3,2,0,0,6,4,NA,NA,NA,NA,NA,NA,NA,2,3,3,3,25,2,NA,NA,NA,NA,1,1,1,1,1,1,1,1,2,2,2,2,2,"","-7",NA,"-7",NA,"-7",NA,2,0,14,2500,NA,1250,NA,NA,NA,NA,"Manager",7,1,"",NA,NA,"",NA,NA,2,8,2017,16,15,1,1,3,1,0,2,4,1,0,1.38172364234924,1.27010977268219,1.59215176105499,15
619695,2039,2,1,1,1,1,3,5400,45,3,1,2,16,8,2017,17,34,5641,87,2,2,NA,NA,NA,NA,NA,3,"",100,100,0,0,0,2,NA,2003,15,2,2004,22,2,2,"",1,14,2,2,NA,NA,NA,NA,NA,1,25,2,NA,NA,NA,NA,NA,1,2,1,0,4,"Building Of Houses",4520,50,98000,"Ninety Eight Thousands",52000,100,0,0,NA,NA,NA,NA,NA,0,0,50,50,2,NA,NA,1,1,NA,NA,NA,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,"",1,2,NA,"","",2,"","",2,NA,NA,NA,0,100,0,0,100,0,1,14,1,NA,NA,"",2,1,10,NA,2,NA,NA,1,25,50,50,0,10,10,30,0,1,5000,32000,50,NA,10,NA,0,NA,20,NA,20,NA,0,NA,0,NA,0,1,1000,1000,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,2,3,1,2,1,2,NA,2,NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,"",NA,5,"",4,0,1,3,1,2,NA,2,NA,2,NA,NA,2,NA,NA,1,1,1,1,2,1,25,15,NA,NA,NA,NA,NA,NA,NA,0,25,25,10,10,1,NA,NA,NA,NA,1,2,1,2,1,1,1,1,1,1,1,2,2,"","Cuttington University",4,"University Of Liberia",4,"",NA,1,1,1,9800,NA,5000,NA,NA,NA,NA,"Ceo",22,1,"",NA,NA,"",NA,NA,16,8,2017,18,8,1,1,3,0,40,1,1,2,0,26.2780990600586,33.096492767334,79.7329025268555,3
619696,2076,2,1,1,2,2,3,5400,45,3,1,1,26,8,2017,13,30,3409,87,2,1,2,1,1,1,NA,4,"",75,25,75,0,0,1,25,2013,7,1,2013,10,2,2,"",2,NA,NA,2,NA,NA,NA,NA,NA,1,10,2,NA,NA,NA,NA,NA,1,2,1,1,4,"Buildings, Bridges, And Roadside",4520,75,90000,"Ninety Thousands",36000,100,0,0,NA,NA,NA,NA,NA,0,0,100,0,NA,NA,NA,1,1,NA,NA,NA,1,3,1,1,2,2,1,2,2,2,2,"",1,1,1,"The Designed Of A New House Roof And Pillo","The Are New Materials That Are Used To Prepare Those Designed For Construction",1,"The Newly Fulanien Roofing","The Material Used Are Expensive And Less",2,NA,NA,NA,0,100,0,0,100,0,1,7,2,NA,NA,"",1,1,10,NA,2,NA,NA,1,0,0,100,0,0,0,0,NA,1,6000,0,NA,6000,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,NA,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,NA,NA,"",NA,3,"",1,5,1,3,2,1,-8,0,NA,2,NA,NA,1,7,2,1,1,1,1,1,1,16,10,NA,NA,NA,NA,NA,NA,NA,6,5,2,4,5,1,NA,NA,NA,NA,1,0,1,1,1,2,1,1,2,2,2,2,2,"","African Methodist Episcopal Zion University",3,"University Of Liberia",3,"Stella Maris Polytechnic",3,1,1,2,5000,NA,1200,NA,NA,NA,NA,"Manager",5,1,"",NA,NA,"",NA,NA,26,8,2017,16,4,2,1,3,2,35,1,1,2,0,26.2780990600586,33.096492767334,79.7329025268555,3
