Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Land area (sq. km),AG.LND.TOTL.K2,Lesotho,LSO,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360,30360
Land area (sq. km),AG.LND.TOTL.K2,Liberia,LBR,96320,96320,96320,96320,96320,96320,96320,96320,96320,96320,96320,96320
Land area (sq. km),AG.LND.TOTL.K2,Libya,LBY,1759540,1759540,1759540,1759540,1759540,1759540,1759540,1759540,1759540,1759540,1759540,1759540
Land area (sq. km),AG.LND.TOTL.K2,Liechtenstein,LIE,160,160,160,160,160,160,160,160,160,160,160,160
Land area (sq. km),AG.LND.TOTL.K2,Lithuania,LTU,62680,62680,62675,62675,62675,62674,62674,62675,62650,62646,62650,62650
Land area (sq. km),AG.LND.TOTL.K2,Luxembourg,LUX,..,2590,2590,2590,2590,2590,2590,2590,2590,2590,2590,2590
Land area (sq. km),AG.LND.TOTL.K2,"Macao SAR, China",MAC,20,20,29.2,29.5,29.7,29.9,29.9,30.3,30.3,30.4,30.3,30.3
Land area (sq. km),AG.LND.TOTL.K2,"Macedonia, FYR",MKD,25430,25430,25230,25220,25220,25220,25220,25220,25220,25220,25220,25220
Land area (sq. km),AG.LND.TOTL.K2,Madagascar,MDG,581540,581540,581540,581540,581540,581795,581795,581800,581800,581800,581800,581800
Land area (sq. km),AG.LND.TOTL.K2,Malawi,MWI,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280,94280
Land area (sq. km),AG.LND.TOTL.K2,Malaysia,MYS,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550,328550
Land area (sq. km),AG.LND.TOTL.K2,Maldives,MDV,300,300,300,300,300,300,300,300,300,300,300,300
Land area (sq. km),AG.LND.TOTL.K2,Mali,MLI,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190,1220190
Land area (sq. km),AG.LND.TOTL.K2,Malta,MLT,320,320,320,320,320,320,320,320,320,320,320,320
Land area (sq. km),AG.LND.TOTL.K2,Marshall Islands,MHL,..,180,180,180,180,180,180,180,180,180,180,180
Land area (sq. km),AG.LND.TOTL.K2,Mauritania,MRT,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700,1030700
Land area (sq. km),AG.LND.TOTL.K2,Mauritius,MUS,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030
Land area (sq. km),AG.LND.TOTL.K2,Mexico,MEX,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950,1943950
Land area (sq. km),AG.LND.TOTL.K2,"Micronesia, Fed. Sts.",FSM,..,700,700,700,700,700,700,700,700,700,700,700
Land area (sq. km),AG.LND.TOTL.K2,Moldova,MDA,32870,32880,32890,32890,32850,32850,32860,32880,32870,32870,32870,32870
Land area (sq. km),AG.LND.TOTL.K2,Monaco,MCO,2,2,2,2,2,2,2,2,2,2,2,2
Land area (sq. km),AG.LND.TOTL.K2,Mongolia,MNG,1553560,1553560,1553560,1553560,1553560,1553560,1553560,1553560,1553560,1553560,1553560,1553560
Land area (sq. km),AG.LND.TOTL.K2,Montenegro,MNE,13450,13450,13450,13450,13450,13450,13450,13450,13450,13450,13450,13450
Land area (sq. km),AG.LND.TOTL.K2,Morocco,MAR,446300,446300,446300,446300,446300,446300,446300,446300,446300,446300,446300,446300
Land area (sq. km),AG.LND.TOTL.K2,Mozambique,MOZ,786380,786380,786380,786380,786380,786380,786380,786380,786380,786380,786380,786380
Land area (sq. km),AG.LND.TOTL.K2,Myanmar,MMR,653540,653540,653310,653300,653260,653290,653150,653080,653080,653080,653080,653080
Land area (sq. km),AG.LND.TOTL.K2,Namibia,NAM,823290,823290,823290,823290,823290,823290,823290,823290,823290,823290,823290,823290
Land area (sq. km),AG.LND.TOTL.K2,Nauru,NRU,20,20,20,20,20,20,20,20,20,20,20,20
Land area (sq. km),AG.LND.TOTL.K2,Nepal,NPL,143000,143350,143350,143350,143350,143350,143350,143350,143350,143350,143350,143350
Land area (sq. km),AG.LND.TOTL.K2,Netherlands,NLD,33760,33760,33760,33730,33730,33720,33720,33690,33690,33690,33690,33690
Land area (sq. km),AG.LND.TOTL.K2,New Caledonia,NCL,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280,18280
Land area (sq. km),AG.LND.TOTL.K2,New Zealand,NZL,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310,263310
Land area (sq. km),AG.LND.TOTL.K2,Nicaragua,NIC,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340,120340
Land area (sq. km),AG.LND.TOTL.K2,Niger,NER,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700,1266700
Land area (sq. km),AG.LND.TOTL.K2,Nigeria,NGA,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770,910770
Land area (sq. km),AG.LND.TOTL.K2,Northern Mariana Islands,MNP,..,460,460,460,460,460,460,460,460,460,460,460
Land area (sq. km),AG.LND.TOTL.K2,Norway,NOR,365245,365245,365245,365245,365245,365245,365245,365245,365245,365245,365245,365245
Land area (sq. km),AG.LND.TOTL.K2,Oman,OMN,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500,309500
Land area (sq. km),AG.LND.TOTL.K2,Pakistan,PAK,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880,770880
Land area (sq. km),AG.LND.TOTL.K2,Palau,PLW,..,460,460,460,460,460,460,460,460,460,460,460
Land area (sq. km),AG.LND.TOTL.K2,Panama,PAN,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340,74340
Land area (sq. km),AG.LND.TOTL.K2,Papua New Guinea,PNG,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860,452860
Land area (sq. km),AG.LND.TOTL.K2,Paraguay,PRY,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300,397300
Land area (sq. km),AG.LND.TOTL.K2,Peru,PER,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000,1280000
Land area (sq. km),AG.LND.TOTL.K2,Philippines,PHL,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170,298170
Land area (sq. km),AG.LND.TOTL.K2,Poland,POL,306290,306290,306300,306280,306280,306230,306220,306210,306190,306190,306190,306190
Land area (sq. km),AG.LND.TOTL.K2,Portugal,PRT,91500,91500,91470,91590,91590,91590,91590,91600,91605,91606,91605,91605
Land area (sq. km),AG.LND.TOTL.K2,Puerto Rico,PRI,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870,8870
Land area (sq. km),AG.LND.TOTL.K2,Qatar,QAT,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610,11610
Land area (sq. km),AG.LND.TOTL.K2,Romania,ROU,229350,229710,229900,230060,230050,230170,230020,230030,230080,230080,230080,230080
Land area (sq. km),AG.LND.TOTL.K2,Russian Federation,RUS,16389950,16381340,16376870,16376870,16376870,16376870,16376870,16376870,16376870,16376870,16376870,16376870
Land area (sq. km),AG.LND.TOTL.K2,Rwanda,RWA,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670,24670
Land area (sq. km),AG.LND.TOTL.K2,Samoa,WSM,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830,2830
Land area (sq. km),AG.LND.TOTL.K2,San Marino,SMR,60,60,60,60,60,60,60,60,60,60,60,60
Land area (sq. km),AG.LND.TOTL.K2,Sao Tome and Principe,STP,960,960,960,960,960,960,960,960,960,960,960,960
Land area (sq. km),AG.LND.TOTL.K2,Saudi Arabia,SAU,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690,2149690
Land area (sq. km),AG.LND.TOTL.K2,Senegal,SEN,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530,192530
Land area (sq. km),AG.LND.TOTL.K2,Serbia,SRB,87460,87460,87460,87460,87460,87460,87460,87460,87460,87460,87460,87460
Land area (sq. km),AG.LND.TOTL.K2,Seychelles,SYC,460,460,460,460,460,460,460,460,460,460,460,460
Land area (sq. km),AG.LND.TOTL.K2,Sierra Leone,SLE,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180,72180
Land area (sq. km),AG.LND.TOTL.K2,Singapore,SGP,670,670,700,700,702,704,706,707,709,709,709,709
Land area (sq. km),AG.LND.TOTL.K2,Sint Maarten (Dutch part),SXM,34,34,34,34,34,34,34,34,34,34,34,34
Land area (sq. km),AG.LND.TOTL.K2,Slovak Republic,SVK,48100,48100,48100,48090,48091,48088,48088,48088,48086,48082,48086,48086
Land area (sq. km),AG.LND.TOTL.K2,Slovenia,SVN,20140,20140,20140,20140,20140,20140,20140,20140,20140,20140,20140,20140
Land area (sq. km),AG.LND.TOTL.K2,Solomon Islands,SLB,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990,27990
Land area (sq. km),AG.LND.TOTL.K2,Somalia,SOM,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340,627340
Land area (sq. km),AG.LND.TOTL.K2,South Africa,ZAF,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090,1213090
Land area (sq. km),AG.LND.TOTL.K2,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..
Land area (sq. km),AG.LND.TOTL.K2,Spain,ESP,499440,499000,498800,498660,500010,499880,500210,500210,500210,500234,500210,500210
Land area (sq. km),AG.LND.TOTL.K2,Sri Lanka,LKA,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710,62710
Land area (sq. km),AG.LND.TOTL.K2,St. Kitts and Nevis,KNA,260,260,260,260,260,260,260,260,260,260,260,260
Land area (sq. km),AG.LND.TOTL.K2,St. Lucia,LCA,610,610,610,610,610,610,610,610,610,610,610,610
Land area (sq. km),AG.LND.TOTL.K2,St. Martin (French part),MAF,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4,54.4
Land area (sq. km),AG.LND.TOTL.K2,St. Vincent and the Grenadines,VCT,390,390,390,390,390,390,390,390,390,390,390,390
Land area (sq. km),AG.LND.TOTL.K2,Sudan,SDN,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000,2376000
Land area (sq. km),AG.LND.TOTL.K2,Suriname,SUR,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000,156000
Land area (sq. km),AG.LND.TOTL.K2,Swaziland,SWZ,17200,17200,17200,17200,17200,17200,17200,17200,17200,17200,17200,17200
Land area (sq. km),AG.LND.TOTL.K2,Sweden,SWE,410340,410340,410340,410340,410340,410340,407340,407340,407310,407310,407310,407310
Land area (sq. km),AG.LND.TOTL.K2,Switzerland,CHE,39529,39524,39516,39516,39516,39516,39516,39516,39516,39516,39516,39516
Land area (sq. km),AG.LND.TOTL.K2,Syrian Arab Republic,SYR,183780,183780,183640,183640,183630,183630,183630,183630,183630,183630,183630,183630
Land area (sq. km),AG.LND.TOTL.K2,Tajikistan,TJK,139960,139960,139960,139960,139960,139960,139960,139960,138786,138786,138786,138786
Land area (sq. km),AG.LND.TOTL.K2,Tanzania,TZA,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800,885800
Land area (sq. km),AG.LND.TOTL.K2,Thailand,THA,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890,510890
Land area (sq. km),AG.LND.TOTL.K2,Timor-Leste,TLS,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870,14870
Land area (sq. km),AG.LND.TOTL.K2,Togo,TGO,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390,54390
Land area (sq. km),AG.LND.TOTL.K2,Tonga,TON,720,720,720,720,720,720,720,720,720,720,720,720
Land area (sq. km),AG.LND.TOTL.K2,Trinidad and Tobago,TTO,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130,5130
Land area (sq. km),AG.LND.TOTL.K2,Tunisia,TUN,155360,155360,155360,155360,155360,155360,155360,155360,155360,155360,155360,155360
Land area (sq. km),AG.LND.TOTL.K2,Turkey,TUR,769630,769630,769630,769630,769630,769630,769630,769630,769630,769630,769630,769630
Land area (sq. km),AG.LND.TOTL.K2,Turkmenistan,TKM,469930,469930,469930,469930,469930,469930,469930,469930,469930,469930,469930,469930
Land area (sq. km),AG.LND.TOTL.K2,Turks and Caicos Islands,TCA,950,950,950,950,950,950,950,950,950,950,950,950
Land area (sq. km),AG.LND.TOTL.K2,Tuvalu,TUV,30,30,30,30,30,30,30,30,30,30,30,30
Land area (sq. km),AG.LND.TOTL.K2,Uganda,UGA,199810,199810,199810,199810,200520,200520,200520,200520,200520,200520,200520,200520
Land area (sq. km),AG.LND.TOTL.K2,Ukraine,UKR,579350,579350,579320,579320,579320,579320,579320,579320,579290,579286,579290,579290
Land area (sq. km),AG.LND.TOTL.K2,United Arab Emirates,ARE,83600,83600,83600,83600,83600,83600,83600,83600,83600,83600,83600,83600
Land area (sq. km),AG.LND.TOTL.K2,United Kingdom,GBR,241930,241930,241930,241930,241930,241930,241930,241930,241930,241930,241930,241930
Land area (sq. km),AG.LND.TOTL.K2,United States,USA,9158960,9161920,9147420,9147420,9147420,9147420,9147420,9147420,9147420,9147420,9147420,9147420
Land area (sq. km),AG.LND.TOTL.K2,Uruguay,URY,175020,175020,175020,175020,175020,175020,175020,175020,175020,175020,175020,175020
Land area (sq. km),AG.LND.TOTL.K2,Uzbekistan,UZB,425400,425400,425400,425400,425400,425400,425400,425400,425400,425400,425400,425400
Land area (sq. km),AG.LND.TOTL.K2,Vanuatu,VUT,12190,12190,12190,12190,12190,12190,12190,12190,12190,12190,12190,12190
Land area (sq. km),AG.LND.TOTL.K2,"Venezuela, RB",VEN,882050,882050,882050,882050,882050,882050,882050,882050,882050,882050,882050,882050
Land area (sq. km),AG.LND.TOTL.K2,Vietnam,VNM,325490,311060,310070,310070,310070,310070,310070,310070,310070,310070,310070,310070
Land area (sq. km),AG.LND.TOTL.K2,Virgin Islands (U.S.),VIR,350,350,350,350,350,350,350,350,350,350,350,350
Land area (sq. km),AG.LND.TOTL.K2,West Bank and Gaza,PSE,6020,6020,6020,6020,6020,6020,6020,6020,6020,6020,6020,6020
Land area (sq. km),AG.LND.TOTL.K2,"Yemen, Rep.",YEM,527970,527970,527970,527970,527970,527970,527970,527970,527970,527970,527970,527970
Land area (sq. km),AG.LND.TOTL.K2,Zambia,ZMB,743390,743390,743390,743390,743390,743390,743390,743390,743390,743390,743390,743390
Land area (sq. km),AG.LND.TOTL.K2,Zimbabwe,ZWE,386850,386850,386850,386850,386850,386850,386850,386850,386850,386850,386850,386850
Land area (sq. km),AG.LND.TOTL.K2,Arab World,ARB,13623991,13624011,13623921,13621411,13621403,13621408,13621411,13621411,13621412,13621412,13621413,13621413
Land area (sq. km),AG.LND.TOTL.K2,Caribbean small states,CSS,404850,404850,404850,404850,404850,404850,404850,404850,404850,404850,404850,404850
Land area (sq. km),AG.LND.TOTL.K2,Central Europe and the Baltics,CEB,1104826,1104936,1103131,1104115,1104156,1104182,1103992,1104003,1103976,1103978,1103976,1103976
Land area (sq. km),AG.LND.TOTL.K2,Early-demographic dividend,EAR,33245913,33110580,33108577,33109107,33109059,33109094,33108957,33108887,33107714,33107714,33107715,33107715
Land area (sq. km),AG.LND.TOTL.K2,East Asia & Pacific,EAS,24400050,24387350,24386730,24386790.5,24386932.7,24386969.9,24386956.9,24387004.3,24387020.3,24387020.4,24387020.3,24387020.3
Land area (sq. km),AG.LND.TOTL.K2,East Asia & Pacific (excluding high income),EAP,15928540,15914960,15913730.8,15913721,15913681,15913711,15913571,15913501,15913501,15913501,15913501,15913501
Land area (sq. km),AG.LND.TOTL.K2,East Asia & Pacific (IDA & IBRD countries),TEA,15807930,15794810,15793580.8,15793571,15793531,15793561,15793421,15793351,15793351,15793351,15793351,15793351
Land area (sq. km),AG.LND.TOTL.K2,Euro area,EMU,2645532,2677783,2676556,2676460,2677824,2677610,2677893,2678201,2678181,2678177,2678181,2678181
Land area (sq. km),AG.LND.TOTL.K2,Europe & Central Asia,ECS,27357008,27449142,27441499,27442318,27443736,27443604,27440287,27440616,27439366,27439368,27439638,27439638
Land area (sq. km),AG.LND.TOTL.K2,Europe & Central Asia (excluding high income),ECA,22694124,22685472,22679084,22679099,22679163,22679295,22679155,22679186,22678026,22678022,22678026,22678026
Land area (sq. km),AG.LND.TOTL.K2,Europe & Central Asia (IDA & IBRD countries),TEC,23000414,22991762,22985384,22985379,22985443,22985525,22985375,22985396,22984216,22984212,22984216,22984216
Land area (sq. km),AG.LND.TOTL.K2,European Union,EUU,4209512,4241913,4238886,4239800,4241144,4241000,4237673,4237981,4237941,4237947,4238213,4238213
Land area (sq. km),AG.LND.TOTL.K2,Fragile and conflict affected situations,FCS,15268788,15370668,15370298,15367238,15367188,15367218,15367078,15367008,15367008,15367008,15367008,15367008
Land area (sq. km),AG.LND.TOTL.K2,Heavily indebted poor countries (HIPC),HPC,19753821,19753821,19753821,19753821,19754531,19754786,19754786,19754791,19754791,19754791,19754791,19754791
Land area (sq. km),AG.LND.TOTL.K2,High income,HIC,34928338.4,35032984.4,35017888.6,35018762.9,35020301.1,35020049.3,35017002.3,35017417.7,35017344.7,35017350.8,35017616.7,35017616.7
Land area (sq. km),AG.LND.TOTL.K2,IBRD only,IBD,69458199,69407057,69399669.8,69397155,69397259,69397341,69397181,69397182,69397186,69397182,69397187,69397187
Land area (sq. km),AG.LND.TOTL.K2,IDA & IBRD total,IBT,95785600,95728775,95719344.8,95716820,95717544,95717911,95717621,95717577,95716397,95716393,95716398,95716398
Land area (sq. km),AG.LND.TOTL.K2,IDA blend,IDB,5937530,5937540,5937550,5937550,5937510,5937510,5937520,5937540,5937530,5937530,5937530,5937530
Land area (sq. km),AG.LND.TOTL.K2,IDA only,IDX,20389871,20384178,20382125,20382115,20382775,20383060,20382920,20382855,20381681,20381681,20381681,20381681
Land area (sq. km),AG.LND.TOTL.K2,IDA total,IDA,26327401,26321718,26319675,26319665,26320285,26320570,26320440,26320395,26319211,26319211,26319211,26319211
Land area (sq. km),AG.LND.TOTL.K2,Late-demographic dividend,LTE,44559205,44535893,44530455.8,44530555,44530600,44530629,44530459,44530490,44530502,44530498,44530502,44530502
Land area (sq. km),AG.LND.TOTL.K2,Latin America & Caribbean,LCN,20071224.4,20042744.4,20041784.4,20041784.4,20041784.4,20042207.4,20041793.4,20039564.4,20039364.4,20039364.4,20039364.4,20039364.4
Land area (sq. km),AG.LND.TOTL.K2,Latin America & Caribbean (excluding high income),LAC,19125130,19096650,19095690,19095690,19095690,19096113,19095699,19093470,19093270,19093270,19093270,19093270
Land area (sq. km),AG.LND.TOTL.K2,Latin America & the Caribbean (IDA & IBRD countries),TLA,19942112,19913632,19913632,19913632,19913632,19913632,19913632,19913632,19913632,19913632,19913632,19913632
Land area (sq. km),AG.LND.TOTL.K2,Least developed countries: UN classification,LDC,20146544,20139971,20138058,20138048,20138718,20139003,20138863,20138798,20138798,20138798,20138798,20138798
Land area (sq. km),AG.LND.TOTL.K2,Low & middle income,LMY,94788498,94731213,94720812.8,94718308,94719032,94719872,94719178,94716915,94715555,94715551,94715556,94715556
Land area (sq. km),AG.LND.TOTL.K2,Low income,LIC,13380901,13381251,13381251,13381251,13381961,13382216,13382216,13382221,13382221,13382221,13382221,13382221
Land area (sq. km),AG.LND.TOTL.K2,Lower middle income,LMC,23178980,23158337,23155274,23155804,23155714,23155744,23155614,23155564,23154350,23154346,23154350,23154350
Land area (sq. km),AG.LND.TOTL.K2,Middle East & North Africa,MEA,11238810,11238830,11238740,11236230,11236222,11236227,11236230,11236230,11236231,11236231,11236232,11236232
Land area (sq. km),AG.LND.TOTL.K2,Middle East & North Africa (excluding high income),MNA,8643940,8643940,8643800,8641290,8641280,8641280,8641280,8641280,8641280,8641280,8641281,8641281
Land area (sq. km),AG.LND.TOTL.K2,Middle East & North Africa (IDA & IBRD countries),TMN,8637920,8637920,8637780,8635270,8635260,8635260,8635260,8635260,8635260,8635260,8635261,8635261
Land area (sq. km),AG.LND.TOTL.K2,Middle income,MIC,81407597,81349962,81339561.8,81337057,81337071,81337656,81336962,81334694,81333334,81333330,81333335,81333335
Land area (sq. km),AG.LND.TOTL.K2,North America,NAC,18252520,18255480,18240980,18240980,18240980,18240980,18240980,18240980,18240980,18240980,18240980,18240980
Land area (sq. km),AG.LND.TOTL.K2,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
Land area (sq. km),AG.LND.TOTL.K2,OECD members,OED,34384298,34419194,34404014,34404888,34406422,34406164,34403112,34403525,34403474,34403484,34403746,34403746
Land area (sq. km),AG.LND.TOTL.K2,Other small states,OSS,2039234,2032331,2030698,2030698,2030700,2030705,2030708,2030708,2030709,2030709,2030709,2030709
Land area (sq. km),AG.LND.TOTL.K2,Pacific island small states,PSS,62860,64200,64200,64200,64200,64200,64200,64200,64200,64200,64200,64200
Land area (sq. km),AG.LND.TOTL.K2,Post-demographic dividend,PST,31450110,31485266,31467210.2,31468000.5,31469555.7,31469824.9,31466390.9,31464577.3,31464305.3,31464311.4,31464577.3,31464577.3
Land area (sq. km),AG.LND.TOTL.K2,Pre-demographic dividend,PRE,20066611,20167611,20167611,20164561,20165271,20165526,20165526,20165531,20165531,20165531,20165531,20165531
Land area (sq. km),AG.LND.TOTL.K2,Small states,SST,2506944,2501381,2499748,2499748,2499750,2499755,2499758,2499758,2499759,2499759,2499759,2499759
Land area (sq. km),AG.LND.TOTL.K2,South Asia,SAS,4779833,4773260,4771577,4771577,4771577,4771577,4771577,4771577,4771577,4771577,4771577,4771577
Land area (sq. km),AG.LND.TOTL.K2,South Asia (IDA & IBRD),TSA,4779833,4773260,4771577,4771577,4771577,4771577,4771577,4771577,4771577,4771577,4771577,4771577
Land area (sq. km),AG.LND.TOTL.K2,Sub-Saharan Africa,SSF,23617391,23617391,23617391,23617391,23618101,23618356,23618356,23618361,23618361,23618361,23618361,23618361
